# Please note that there may be discrepancies between your electric bill and what Sense reports due to data interruptions (such as Wi-Fi signal loss or loss of power) or other issues.
DateTime,Device ID,Name,Device Type,Device Make,Device Model,Device Location,Avg Wattage,kWh
2023-12-28 15:00:00,mains,Total Usage,,,,,1636.490,1.636
2023-12-28 15:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-28 15:00:00,6SjiiZ6h,HVAC Main,AC,,,,152.712,0.153
2023-12-28 15:00:00,ec7uWGrx,Dryer,Dryer,,,,93.178,0.093
2023-12-28 15:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,2.474,0.002
2023-12-28 15:00:00,RYQK85Ha,HVAC Upstairs,AC,,,,44.166,0.044
2023-12-28 16:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,1.924,0.002
2023-12-28 16:00:00,ZQgkmbm9,6-3,Smart Plug,,,,0.257,0.000
2023-12-28 16:00:00,ZhWt2juu,6-4,Smart Plug,,,,8.470,0.008
2023-12-28 16:00:00,H6qTQUtY,frontdoorlight,Smart Plug,,,,0.396,0.000
2023-12-28 16:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,3.234,0.003
2023-12-28 16:00:00,ssi-68d5ac08,hvac,Smart Plug,,,,1.516,0.002
2023-12-28 16:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,11.972,0.012
2023-12-28 16:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.508,0.002
2023-12-28 16:00:00,g33Phtuz,Fridge,Smart Plug,,,,93.998,0.094
2023-12-28 16:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,44.046,0.044
2023-12-28 16:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.806,0.001
2023-12-28 16:00:00,9yUgkAEi,kidsroom,Smart Plug,,,,9.776,0.010
2023-12-28 16:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.647,0.003
2023-12-28 16:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.003,0.000
2023-12-28 16:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,31.467,0.031
2023-12-28 16:00:00,B46U8aYU,Front Room,Smart Plug,,,,66.760,0.067
2023-12-28 16:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.300,0.000
2023-12-28 16:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.391,0.007
2023-12-28 16:00:00,GzdITuA3,Side Garage,Smart Plug,,,,3.460,0.003
2023-12-28 16:00:00,DzRXlfw9,1-2,Smart Plug,,,,18.344,0.018
2023-12-28 16:00:00,IPwJmgEW,LG TV,Smart Plug,,,,53.234,0.053
2023-12-28 16:00:00,always_on,Always On,Always On,,,,326.000,0.326
2023-12-28 16:00:00,e4b9b934,Pump 3,Pump,,,,0.776,0.001
2023-12-28 16:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.450,0.013
2023-12-28 16:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,0.012,0.000
2023-12-28 16:00:00,ssi-520abe92,basementhallway,Smart Plug,,,,36.844,0.037
2023-12-28 16:00:00,dEwJddMP,Well,Smart Plug,,,,0.999,0.001
2023-12-28 16:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.986,0.003
2023-12-28 16:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,20.281,0.020
2023-12-28 16:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,7.752,0.008
2023-12-28 16:00:00,2MWspPfA,basementlivingroom,Smart Plug,,,,0.200,0.000
2023-12-28 16:00:00,rJonGsY7,Laundry,Smart Plug,,,,3.291,0.003
2023-12-28 16:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-28 16:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-28 16:00:00,jnEBHSam,Breakfast,Smart Plug,,,,16.128,0.016
2023-12-28 16:00:00,mains,Total Usage,,,,,1567.130,1.567
2023-12-28 16:00:00,ssi-ac2fa4f5,Bathroom Fan,Smart Plug,,,,0.829,0.001
2023-12-28 16:00:00,FtqFkAJj,FrontYard,Smart Plug,,,,0.403,0.000
2023-12-28 16:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-28 16:00:00,6SjiiZ6h,HVAC Main,AC,,,,119.462,0.119
2023-12-28 16:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,246.957,0.247
2023-12-28 16:00:00,RYQK85Ha,HVAC Upstairs,AC,,,,64.998,0.065
2023-12-28 17:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,1.972,0.002
2023-12-28 17:00:00,ZhWt2juu,6-4,Smart Plug,,,,1.024,0.001
2023-12-28 17:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,3.294,0.003
2023-12-28 17:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,11.268,0.011
2023-12-28 17:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.526,0.002
2023-12-28 17:00:00,g33Phtuz,Fridge,Smart Plug,,,,76.185,0.076
2023-12-28 17:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,43.298,0.043
2023-12-28 17:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.824,0.001
2023-12-28 17:00:00,BYAGpdS2,Garage,Smart Plug,,,,0.644,0.001
2023-12-28 17:00:00,9yUgkAEi,kidsroom,Smart Plug,,,,19.292,0.019
2023-12-28 17:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,0.332,0.000
2023-12-28 17:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.001,0.000
2023-12-28 17:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,45.123,0.045
2023-12-28 17:00:00,B46U8aYU,Front Room,Smart Plug,,,,48.614,0.049
2023-12-28 17:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.124,0.000
2023-12-28 17:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.265,0.007
2023-12-28 17:00:00,GzdITuA3,Side Garage,Smart Plug,,,,9.269,0.009
2023-12-28 17:00:00,DzRXlfw9,1-2,Smart Plug,,,,8.280,0.008
2023-12-28 17:00:00,IPwJmgEW,LG TV,Smart Plug,,,,63.273,0.063
2023-12-28 17:00:00,always_on,Always On,Always On,,,,326.000,0.326
2023-12-28 17:00:00,e4b9b934,Pump 3,Pump,,,,0.397,0.000
2023-12-28 17:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.569,0.014
2023-12-28 17:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,6.147,0.006
2023-12-28 17:00:00,ssi-520abe92,basementhallway,Smart Plug,,,,98.422,0.098
2023-12-28 17:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,3.000,0.003
2023-12-28 17:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,17.177,0.017
2023-12-28 17:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,8.705,0.009
2023-12-28 17:00:00,2MWspPfA,basementlivingroom,Smart Plug,,,,10.533,0.011
2023-12-28 17:00:00,KqnnB036,Storage,Smart Plug,,,,0.776,0.001
2023-12-28 17:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-28 17:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,2.658,0.003
2023-12-28 17:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-28 17:00:00,jnEBHSam,Breakfast,Smart Plug,,,,20.614,0.021
2023-12-28 17:00:00,1499ddba,Well pump,Pump,,,"Basement ",19.313,0.019
2023-12-28 17:00:00,mains,Total Usage,,,,,1666.263,1.666
2023-12-28 17:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-28 17:00:00,6SjiiZ6h,HVAC Main,AC,,,,133.237,0.133
2023-12-28 17:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,311.167,0.311
2023-12-28 17:00:00,RYQK85Ha,HVAC Upstairs,AC,,,,67.133,0.067
2023-12-28 18:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,1.917,0.002
2023-12-28 18:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,2.445,0.002
2023-12-28 18:00:00,ssi-68d5ac08,hvac,Smart Plug,,,,0.200,0.000
2023-12-28 18:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,11.580,0.012
2023-12-28 18:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.467,0.001
2023-12-28 18:00:00,g33Phtuz,Fridge,Smart Plug,,,,68.616,0.069
2023-12-28 18:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,42.212,0.042
2023-12-28 18:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.772,0.001
2023-12-28 18:00:00,BYAGpdS2,Garage,Smart Plug,,,,1.349,0.001
2023-12-28 18:00:00,9yUgkAEi,kidsroom,Smart Plug,,,,9.813,0.010
2023-12-28 18:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,2.715,0.003
2023-12-28 18:00:00,B46U8aYU,Front Room,Smart Plug,,,,85.000,0.085
2023-12-28 18:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.104,0.000
2023-12-28 18:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.306,0.007
2023-12-28 18:00:00,GzdITuA3,Side Garage,Smart Plug,,,,2.075,0.002
2023-12-28 18:00:00,DzRXlfw9,1-2,Smart Plug,,,,67.211,0.067
2023-12-28 18:00:00,IPwJmgEW,LG TV,Smart Plug,,,,77.955,0.078
2023-12-28 18:00:00,always_on,Always On,Always On,,,,326.000,0.326
2023-12-28 18:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.514,0.014
2023-12-28 18:00:00,06auzWgQ,Backyard,Smart Plug,,,,13.133,0.013
2023-12-28 18:00:00,456301vf,BackYard,Smart Plug,,,,0.126,0.000
2023-12-28 18:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,3.000,0.003
2023-12-28 18:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,25.041,0.025
2023-12-28 18:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,0.515,0.001
2023-12-28 18:00:00,6bUeX3OE,Master Closet,Smart Plug,,,,0.050,0.000
2023-12-28 18:00:00,rJonGsY7,Laundry,Smart Plug,,,,3.050,0.003
2023-12-28 18:00:00,KqnnB036,Storage,Smart Plug,,,,0.776,0.001
2023-12-28 18:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-28 18:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-28 18:00:00,jnEBHSam,Breakfast,Smart Plug,,,,5.600,0.006
2023-12-28 18:00:00,mains,Total Usage,,,,,913.114,0.913
2023-12-28 18:00:00,FtqFkAJj,FrontYard,Smart Plug,,,,0.666,0.001
2023-12-28 18:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-28 18:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,21.356,0.021
2023-12-28 18:00:00,RYQK85Ha,HVAC Upstairs,AC,,,,56.680,0.057
2023-12-28 19:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,1.866,0.002
2023-12-28 19:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,2.472,0.002
2023-12-28 19:00:00,ssi-68d5ac08,hvac,Smart Plug,,,,1.487,0.001
2023-12-28 19:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,11.134,0.011
2023-12-28 19:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.454,0.001
2023-12-28 19:00:00,g33Phtuz,Fridge,Smart Plug,,,,73.030,0.073
2023-12-28 19:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,0.002,0.000
2023-12-28 19:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,41.850,0.042
2023-12-28 19:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.844,0.001
2023-12-28 19:00:00,BYAGpdS2,Garage,Smart Plug,,,,0.110,0.000
2023-12-28 19:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.034,0.000
2023-12-28 19:00:00,B46U8aYU,Front Room,Smart Plug,,,,85.000,0.085
2023-12-28 19:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.162,0.000
2023-12-28 19:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.273,0.007
2023-12-28 19:00:00,GzdITuA3,Side Garage,Smart Plug,,,,0.490,0.000
2023-12-28 19:00:00,DzRXlfw9,1-2,Smart Plug,,,,27.279,0.027
2023-12-28 19:00:00,IPwJmgEW,LG TV,Smart Plug,,,,64.507,0.065
2023-12-28 19:00:00,always_on,Always On,Always On,,,,326.000,0.326
2023-12-28 19:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.281,0.013
2023-12-28 19:00:00,06auzWgQ,Backyard,Smart Plug,,,,10.666,0.011
2023-12-28 19:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,3.000,0.003
2023-12-28 19:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,9.385,0.009
2023-12-28 19:00:00,rJonGsY7,Laundry,Smart Plug,,,,2.416,0.002
2023-12-28 19:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-28 19:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-28 19:00:00,mains,Total Usage,,,,,737.855,0.738
2023-12-28 19:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-28 19:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,2.574,0.003
2023-12-28 19:00:00,RYQK85Ha,HVAC Upstairs,AC,,,,53.220,0.053
2023-12-28 20:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,1.877,0.002
2023-12-28 20:00:00,H6qTQUtY,frontdoorlight,Smart Plug,,,,0.401,0.000
2023-12-28 20:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,2.497,0.002
2023-12-28 20:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,11.282,0.011
2023-12-28 20:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.467,0.001
2023-12-28 20:00:00,g33Phtuz,Fridge,Smart Plug,,,,75.424,0.075
2023-12-28 20:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,0.003,0.000
2023-12-28 20:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,42.030,0.042
2023-12-28 20:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.852,0.001
2023-12-28 20:00:00,BYAGpdS2,Garage,Smart Plug,,,,0.705,0.001
2023-12-28 20:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.023,0.000
2023-12-28 20:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,7.791,0.008
2023-12-28 20:00:00,B46U8aYU,Front Room,Smart Plug,,,,84.940,0.085
2023-12-28 20:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.219,0.000
2023-12-28 20:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.250,0.007
2023-12-28 20:00:00,DzRXlfw9,1-2,Smart Plug,,,,8.388,0.008
2023-12-28 20:00:00,IPwJmgEW,LG TV,Smart Plug,,,,68.416,0.068
2023-12-28 20:00:00,always_on,Always On,Always On,,,,326.000,0.326
2023-12-28 20:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,15.047,0.015
2023-12-28 20:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,5.049,0.005
2023-12-28 20:00:00,ssi-520abe92,basementhallway,Smart Plug,,,,87.755,0.088
2023-12-28 20:00:00,ssi-a4b19bd,Night Fan,Smart Plug,,,,0.016,0.000
2023-12-28 20:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.987,0.003
2023-12-28 20:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,6.520,0.007
2023-12-28 20:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,4.702,0.005
2023-12-28 20:00:00,2MWspPfA,basementlivingroom,Smart Plug,,,,82.266,0.082
2023-12-28 20:00:00,rJonGsY7,Laundry,Smart Plug,,,,22.250,0.022
2023-12-28 20:00:00,KqnnB036,Storage,Smart Plug,,,,0.328,0.000
2023-12-28 20:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-28 20:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-28 20:00:00,jnEBHSam,Breakfast,Smart Plug,,,,1.992,0.002
2023-12-28 20:00:00,mains,Total Usage,,,,,1004.818,1.005
2023-12-28 20:00:00,ssi-ac2fa4f5,Bathroom Fan,Smart Plug,,,,0.833,0.001
2023-12-28 20:00:00,FtqFkAJj,FrontYard,Smart Plug,,,,0.403,0.000
2023-12-28 20:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-28 20:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,58.360,0.058
2023-12-28 20:00:00,RYQK85Ha,HVAC Upstairs,AC,,,,98.712,0.099
2023-12-28 21:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,0.976,0.001
2023-12-28 21:00:00,LwFtueMl,Ians Room,Smart Plug,,,,9.058,0.009
2023-12-28 21:00:00,B5enaECM,Master,Smart Plug,,,,0.325,0.000
2023-12-28 21:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,2.493,0.002
2023-12-28 21:00:00,CkDVQDrb,Bathroom Led,Smart Plug,,,,0.133,0.000
2023-12-28 21:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,20.697,0.021
2023-12-28 21:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.491,0.001
2023-12-28 21:00:00,g33Phtuz,Fridge,Smart Plug,,,,125.906,0.126
2023-12-28 21:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,2.172,0.002
2023-12-28 21:00:00,gvpFPq7K,"6-1 - Samsung ",Smart Plug,,,,0.628,0.001
2023-12-28 21:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,42.943,0.043
2023-12-28 21:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.884,0.001
2023-12-28 21:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,4.188,0.004
2023-12-28 21:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.019,0.000
2023-12-28 21:00:00,owpjwL7G,Entrance,Smart Plug,,,,0.767,0.001
2023-12-28 21:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,23.405,0.023
2023-12-28 21:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.103,0.000
2023-12-28 21:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.193,0.007
2023-12-28 21:00:00,DzRXlfw9,1-2,Smart Plug,,,,59.258,0.059
2023-12-28 21:00:00,IPwJmgEW,LG TV,Smart Plug,,,,16.266,0.016
2023-12-28 21:00:00,always_on,Always On,Always On,,,,326.000,0.326
2023-12-28 21:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.621,0.014
2023-12-28 21:00:00,06auzWgQ,Backyard,Smart Plug,,,,3.688,0.004
2023-12-28 21:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,3.612,0.004
2023-12-28 21:00:00,ssi-520abe92,basementhallway,Smart Plug,,,,57.533,0.058
2023-12-28 21:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,34.702,0.035
2023-12-28 21:00:00,ssi-a4b19bd,Night Fan,Smart Plug,,,,30.000,0.030
2023-12-28 21:00:00,NMN6F9b4,Hallway,Smart Plug,,,,2.141,0.002
2023-12-28 21:00:00,413aeab9,Light 2,Light,,,,69.954,0.070
2023-12-28 21:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.987,0.003
2023-12-28 21:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,3.031,0.003
2023-12-28 21:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,7.076,0.007
2023-12-28 21:00:00,2MWspPfA,basementlivingroom,Smart Plug,,,,62.888,0.063
2023-12-28 21:00:00,6bUeX3OE,Master Closet,Smart Plug,,,,0.116,0.000
2023-12-28 21:00:00,rJonGsY7,Laundry,Smart Plug,,,,29.400,0.029
2023-12-28 21:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-28 21:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,11.030,0.011
2023-12-28 21:00:00,e27809d2,Water dispenser,Other Appliance,,,,0.166,0.000
2023-12-28 21:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-28 21:00:00,1499ddba,Well pump,Pump,,,"Basement ",37.321,0.037
2023-12-28 21:00:00,mains,Total Usage,,,,,1152.006,1.152
2023-12-28 21:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-28 21:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,183.086,0.183
2023-12-28 21:00:00,RYQK85Ha,HVAC Upstairs,AC,,,,54.619,0.055
2023-12-28 22:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,2.470,0.002
2023-12-28 22:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,11.880,0.012
2023-12-28 22:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.491,0.001
2023-12-28 22:00:00,g33Phtuz,Fridge,Smart Plug,,,,206.867,0.207
2023-12-28 22:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,5.042,0.005
2023-12-28 22:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,43.063,0.043
2023-12-28 22:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.819,0.001
2023-12-28 22:00:00,BYAGpdS2,Garage,Smart Plug,,,,0.811,0.001
2023-12-28 22:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.893,0.003
2023-12-28 22:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.006,0.000
2023-12-28 22:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,22.990,0.023
2023-12-28 22:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.208,0.000
2023-12-28 22:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.184,0.007
2023-12-28 22:00:00,DzRXlfw9,1-2,Smart Plug,,,,28.752,0.029
2023-12-28 22:00:00,always_on,Always On,Always On,,,,323.758,0.324
2023-12-28 22:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.259,0.013
2023-12-28 22:00:00,apeiuhC7,Bathroom_3,Smart Plug,,,,0.504,0.001
2023-12-28 22:00:00,ssi-520abe92,basementhallway,Smart Plug,,,,0.200,0.000
2023-12-28 22:00:00,ssi-a4b19bd,Night Fan,Smart Plug,,,,30.000,0.030
2023-12-28 22:00:00,413aeab9,Light 2,Light,,,,56.827,0.057
2023-12-28 22:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.959,0.003
2023-12-28 22:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,4.401,0.004
2023-12-28 22:00:00,2MWspPfA,basementlivingroom,Smart Plug,,,,0.200,0.000
2023-12-28 22:00:00,KqnnB036,Storage,Smart Plug,,,,0.801,0.001
2023-12-28 22:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-28 22:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-28 22:00:00,mains,Total Usage,,,,,827.331,0.827
2023-12-28 22:00:00,ssi-ac2fa4f5,Bathroom Fan,Smart Plug,,,,0.537,0.001
2023-12-28 22:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-28 22:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,155.696,0.156
2023-12-28 23:00:00,ssi-a4b19bd,Night Fan,Smart Plug,,,,30.000,0.030
2023-12-28 23:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.985,0.003
2023-12-28 23:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,2.396,0.002
2023-12-28 23:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.442,0.001
2023-12-28 23:00:00,g33Phtuz,Fridge,Smart Plug,,,,110.790,0.111
2023-12-28 23:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,4.973,0.005
2023-12-28 23:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,0.034,0.000
2023-12-28 23:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,34.203,0.034
2023-12-28 23:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.965,0.001
2023-12-28 23:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.854,0.003
2023-12-28 23:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-28 23:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.030,0.000
2023-12-28 23:00:00,1499ddba,Well pump,Pump,,,"Basement ",175.772,0.176
2023-12-28 23:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.171,0.000
2023-12-28 23:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.089,0.007
2023-12-28 23:00:00,mains,Total Usage,,,,,752.697,0.753
2023-12-28 23:00:00,DzRXlfw9,1-2,Smart Plug,,,,8.286,0.008
2023-12-28 23:00:00,always_on,Always On,Always On,,,,318.905,0.319
2023-12-28 23:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.182,0.013
2023-12-28 23:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-28 23:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,2.482,0.002
2023-12-28 23:00:00,RYQK85Ha,HVAC Upstairs,AC,,,,110.269,0.110
2023-12-29 00:00:00,ssi-a4b19bd,Night Fan,Smart Plug,,,,30.000,0.030
2023-12-29 00:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,3.000,0.003
2023-12-29 00:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,2.402,0.002
2023-12-29 00:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.459,0.001
2023-12-29 00:00:00,g33Phtuz,Fridge,Smart Plug,,,,80.728,0.081
2023-12-29 00:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,4.987,0.005
2023-12-29 00:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,41.323,0.041
2023-12-29 00:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.764,0.001
2023-12-29 00:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.915,0.003
2023-12-29 00:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-29 00:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.196,0.000
2023-12-29 00:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.067,0.007
2023-12-29 00:00:00,mains,Total Usage,,,,,575.715,0.576
2023-12-29 00:00:00,DzRXlfw9,1-2,Smart Plug,,,,60.099,0.060
2023-12-29 00:00:00,always_on,Always On,Always On,,,,320.000,0.320
2023-12-29 00:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.175,0.013
