DateTime,Device ID,Name,Device Type,Device Make,Device Model,Device Location,Avg Wattage,kWh
2023-05-27 00:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,1.914,0.046
2023-05-27 00:00:00,gvpFPq7K,"6-1 - Samsung ",Smart Plug,,,,0.000,0.000
2023-05-27 00:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,33.007,0.792
2023-05-27 00:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.842,0.020
2023-05-27 00:00:00,DzRXlfw9,1-2,Smart Plug,,,,35.554,0.853
2023-05-27 00:00:00,IPwJmgEW,LG TV,Smart Plug,,,,25.667,0.616
2023-05-27 00:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.859,0.333
2023-05-27 00:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,0.001,0.000
2023-05-27 00:00:00,456301vf,BackYard,Smart Plug,,,,0.012,0.000
2023-05-27 00:00:00,dEwJddMP,Well,Smart Plug,,,,0.091,0.002
2023-05-27 00:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.916,0.070
2023-05-27 00:00:00,XxVJyEzs,Kitchen Basement,Smart Plug,,,,0.246,0.006
2023-05-27 00:00:00,CoMmyF3P,"1-1 ",Smart Plug,,,,0.573,0.014
2023-05-27 00:00:00,2MWspPfA,Basement Light,Smart Plug,,,,22.458,0.539
2023-05-27 00:00:00,KqnnB036,Storage,Smart Plug,,,,0.874,0.021
2023-05-27 00:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,3.454,0.083
2023-05-27 00:00:00,VDx7SKnY,Printer,Smart Plug,,,,0.047,0.001
2023-05-27 00:00:00,OpqMuUb1,"2-1 Irrigation ",Smart Plug,,,,0.876,0.021
2023-05-27 00:00:00,tK3XIrip,Office Light,Smart Plug,,,,4.324,0.104
2023-05-27 00:00:00,rYrVvxbS,Dryer,Smart Plug,,,,4.590,0.110
2023-05-27 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",157.016,3.768
2023-05-27 00:00:00,LwFtueMl,Ians Room,Smart Plug,,,,0.196,0.005
2023-05-27 00:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.448,0.035
2023-05-27 00:00:00,g33Phtuz,Fridge,Smart Plug,,,,114.504,2.748
2023-05-27 00:00:00,BYAGpdS2,Garage,Smart Plug,,,,2.055,0.049
2023-05-27 00:00:00,9yUgkAEi,Office Room,Smart Plug,,,,0.003,0.000
2023-05-27 00:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,7.466,0.179
2023-05-27 00:00:00,DnC2WeoP,Washer,Smart Plug,,,,3.129,0.075
2023-05-27 00:00:00,XxjjpNJ9,"2-6 Govee ",Smart Plug,,,,40.535,0.973
2023-05-27 00:00:00,9b3682d3,Microwave,Microwave,,,,3.039,0.073
2023-05-27 00:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,9.500,0.228
2023-05-27 00:00:00,B46U8aYU,Front Room,Smart Plug,,,,0.061,0.001
2023-05-27 00:00:00,genRkje3,6-5,Smart Plug,,,,7.037,0.169
2023-05-27 00:00:00,GzdITuA3,Side Garage,Smart Plug,,,,0.592,0.014
2023-05-27 00:00:00,always_on,Always On,Always On,,,,336.192,8.069
2023-05-27 00:00:00,apeiuhC7,Bathroom 3,Smart Plug,,,,0.334,0.008
2023-05-27 00:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,3.620,0.087
2023-05-27 00:00:00,eTifNJsy,3-4 - Lamp,Smart Plug,,,,2.563,0.062
2023-05-27 00:00:00,yYXWLnJ7,4-6 - wifi,Smart Plug,,,,1.299,0.031
2023-05-27 00:00:00,15a64776,Fan,Fan,,,,0.354,0.009
2023-05-27 00:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,0.407,0.010
2023-05-27 00:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,3.195,0.077
2023-05-27 00:00:00,6bUeX3OE,Master Closet,Smart Plug,,,,0.001,0.000
2023-05-27 00:00:00,rJonGsY7,Laundry,Smart Plug,,,,0.688,0.017
2023-05-27 00:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",0.529,0.013
2023-05-27 00:00:00,e27809d2,Device 2,Mystery Device,,,,0.017,0.000
2023-05-27 00:00:00,0f0dd503,Pump 2,Pump,,,,0.078,0.002
2023-05-27 00:00:00,jnEBHSam,Breakfast,Smart Plug,,,,1.953,0.047
2023-05-27 00:00:00,c8963c3b,Dryer,Dryer,,,,2.582,0.062
2023-05-27 00:00:00,mains,Total Usage,,,,,970.662,23.296
2023-05-27 00:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,58.835,1.412
2023-05-27 00:00:00,6SjiiZ6h,HVAC Main,AC,,,,115.190,2.765
2023-05-27 00:00:00,wXH3myfe,HVAC Upstairs,AC,,,,57.769,1.386
2023-05-28 00:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,1.261,0.030
2023-05-28 00:00:00,TZE18FYw,Epson,Smart Plug,,,,61.038,1.465
2023-05-28 00:00:00,H6qTQUtY,FrontDoor,Smart Plug,,,,0.094,0.002
2023-05-28 00:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,6.217,0.149
2023-05-28 00:00:00,NVCAkFT8,Master Fan,Smart Plug,,,,39.773,0.955
2023-05-28 00:00:00,CkDVQDrb,Bathroom Led,Smart Plug,,,,0.242,0.006
2023-05-28 00:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,12.437,0.298
2023-05-28 00:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,4.189,0.101
2023-05-28 00:00:00,gvpFPq7K,"6-1 - Samsung ",Smart Plug,,,,0.000,0.000
2023-05-28 00:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,33.138,0.795
2023-05-28 00:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.836,0.020
2023-05-28 00:00:00,DzRXlfw9,1-2,Smart Plug,,,,36.117,0.867
2023-05-28 00:00:00,IPwJmgEW,LG TV,Smart Plug,,,,14.849,0.356
2023-05-28 00:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.896,0.333
2023-05-28 00:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,0.007,0.000
2023-05-28 00:00:00,456301vf,BackYard,Smart Plug,,,,0.028,0.001
2023-05-28 00:00:00,dEwJddMP,Well,Smart Plug,,,,0.047,0.001
2023-05-28 00:00:00,j8FaKFmm,Side,Smart Plug,,,,0.026,0.001
2023-05-28 00:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,7.941,0.191
2023-05-28 00:00:00,XxVJyEzs,Kitchen Basement,Smart Plug,,,,0.011,0.000
2023-05-28 00:00:00,2MWspPfA,Basement Light,Smart Plug,,,,7.712,0.185
2023-05-28 00:00:00,KqnnB036,Storage,Smart Plug,,,,0.089,0.002
2023-05-28 00:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,0.365,0.009
2023-05-28 00:00:00,OpqMuUb1,"2-1 Irrigation ",Smart Plug,,,,7.851,0.188
2023-05-28 00:00:00,tK3XIrip,Office Light,Smart Plug,,,,4.469,0.107
2023-05-28 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",352.938,8.471
2023-05-28 00:00:00,FtqFkAJj,FrontYard,Smart Plug,,,,0.085,0.002
2023-05-28 00:00:00,LwFtueMl,Ians Room,Smart Plug,,,,0.030,0.001
2023-05-28 00:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.431,0.034
2023-05-28 00:00:00,g33Phtuz,Fridge,Smart Plug,,,,68.978,1.655
2023-05-28 00:00:00,BYAGpdS2,Garage,Smart Plug,,,,1.679,0.040
2023-05-28 00:00:00,9yUgkAEi,Office Room,Smart Plug,,,,0.524,0.013
2023-05-28 00:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,1.317,0.032
2023-05-28 00:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.009,0.000
2023-05-28 00:00:00,XxjjpNJ9,"2-6 Govee ",Smart Plug,,,,76.607,1.839
2023-05-28 00:00:00,9b3682d3,Microwave,Microwave,,,,3.530,0.085
2023-05-28 00:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,12.632,0.303
2023-05-28 00:00:00,genRkje3,6-5,Smart Plug,,,,7.088,0.170
2023-05-28 00:00:00,GzdITuA3,Side Garage,Smart Plug,,,,0.773,0.019
2023-05-28 00:00:00,5QURv5K7,Storage Closet,Smart Plug,,,,0.002,0.000
2023-05-28 00:00:00,always_on,Always On,Always On,,,,340.672,8.176
2023-05-28 00:00:00,apeiuhC7,Bathroom 3,Smart Plug,,,,0.472,0.011
2023-05-28 00:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,7.552,0.181
2023-05-28 00:00:00,eTifNJsy,3-4 - Lamp,Smart Plug,,,,3.271,0.078
2023-05-28 00:00:00,yYXWLnJ7,4-6 - wifi,Smart Plug,,,,0.000,0.000
2023-05-28 00:00:00,15a64776,Fan,Fan,,,,10.141,0.243
2023-05-28 00:00:00,2e233393,Insta Pot,Mystery Heat,,,,50.911,1.222
2023-05-28 00:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,5.941,0.143
2023-05-28 00:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,2.567,0.062
2023-05-28 00:00:00,6bUeX3OE,Master Closet,Smart Plug,,,,0.007,0.000
2023-05-28 00:00:00,rJonGsY7,Laundry,Smart Plug,,,,0.925,0.022
2023-05-28 00:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",0.508,0.012
2023-05-28 00:00:00,e27809d2,Device 2,Mystery Device,,,,0.102,0.002
2023-05-28 00:00:00,0f0dd503,Pump 2,Pump,,,,0.083,0.002
2023-05-28 00:00:00,1fRxtFQK,Coat Closet,Smart Plug,,,,0.114,0.003
2023-05-28 00:00:00,96876af5,Dishwasher,Dishwasher,,,,37.412,0.898
2023-05-28 00:00:00,mains,Total Usage,,,,,1397.664,33.544
2023-05-28 00:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,58.147,1.396
2023-05-28 00:00:00,6SjiiZ6h,HVAC Main,AC,,,,311.345,7.472
2023-05-28 00:00:00,wXH3myfe,HVAC Upstairs,AC,,,,94.994,2.280
2023-05-29 00:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,2.007,0.048
2023-05-29 00:00:00,TZE18FYw,Epson,Smart Plug,,,,27.657,0.664
2023-05-29 00:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,2.346,0.056
2023-05-29 00:00:00,NVCAkFT8,Master Fan,Smart Plug,,,,45.776,1.099
2023-05-29 00:00:00,CkDVQDrb,Bathroom Led,Smart Plug,,,,0.171,0.004
2023-05-29 00:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,12.962,0.311
2023-05-29 00:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,0.686,0.016
2023-05-29 00:00:00,gvpFPq7K,"6-1 - Samsung ",Smart Plug,,,,0.001,0.000
2023-05-29 00:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,33.056,0.793
2023-05-29 00:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.563,0.014
2023-05-29 00:00:00,DzRXlfw9,1-2,Smart Plug,,,,35.659,0.856
2023-05-29 00:00:00,IPwJmgEW,LG TV,Smart Plug,,,,37.628,0.903
2023-05-29 00:00:00,c3d4310e,Microwave 2,Microwave,,,,0.692,0.017
2023-05-29 00:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.844,0.332
2023-05-29 00:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,0.018,0.000
2023-05-29 00:00:00,456301vf,BackYard,Smart Plug,,,,0.032,0.001
2023-05-29 00:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,5.913,0.142
2023-05-29 00:00:00,XxVJyEzs,Kitchen Basement,Smart Plug,,,,0.534,0.013
2023-05-29 00:00:00,CoMmyF3P,"1-1 ",Smart Plug,,,,1.517,0.036
2023-05-29 00:00:00,2MWspPfA,Basement Light,Smart Plug,,,,7.346,0.176
2023-05-29 00:00:00,c701e95d,Motor 3,Mystery Motor,,,,0.107,0.003
2023-05-29 00:00:00,KqnnB036,Storage,Smart Plug,,,,0.103,0.002
2023-05-29 00:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,3.475,0.083
2023-05-29 00:00:00,OpqMuUb1,"2-1 Irrigation ",Smart Plug,,,,7.917,0.190
2023-05-29 00:00:00,tK3XIrip,Office Light,Smart Plug,,,,1.793,0.043
2023-05-29 00:00:00,rYrVvxbS,Dryer,Smart Plug,,,,29.843,0.716
2023-05-29 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",305.624,7.335
2023-05-29 00:00:00,FtqFkAJj,FrontYard,Smart Plug,,,,0.022,0.001
2023-05-29 00:00:00,LwFtueMl,Ians Room,Smart Plug,,,,0.086,0.002
2023-05-29 00:00:00,B5enaECM,Master,Smart Plug,,,,0.519,0.012
2023-05-29 00:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.455,0.035
2023-05-29 00:00:00,g33Phtuz,Fridge,Smart Plug,,,,85.787,2.059
2023-05-29 00:00:00,BYAGpdS2,Garage,Smart Plug,,,,0.450,0.011
2023-05-29 00:00:00,9yUgkAEi,Office Room,Smart Plug,,,,0.463,0.011
2023-05-29 00:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,8.508,0.204
2023-05-29 00:00:00,DnC2WeoP,Washer,Smart Plug,,,,14.913,0.358
2023-05-29 00:00:00,XxjjpNJ9,"2-6 Govee ",Smart Plug,,,,38.565,0.926
2023-05-29 00:00:00,9b3682d3,Microwave,Microwave,,,,0.558,0.013
2023-05-29 00:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,5.921,0.142
2023-05-29 00:00:00,B46U8aYU,Front Room,Smart Plug,,,,0.010,0.000
2023-05-29 00:00:00,genRkje3,6-5,Smart Plug,,,,7.054,0.169
2023-05-29 00:00:00,GzdITuA3,Side Garage,Smart Plug,,,,0.448,0.011
2023-05-29 00:00:00,always_on,Always On,Always On,,,,338.689,8.129
2023-05-29 00:00:00,apeiuhC7,Bathroom 3,Smart Plug,,,,0.911,0.022
2023-05-29 00:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,2.463,0.059
2023-05-29 00:00:00,eTifNJsy,3-4 - Lamp,Smart Plug,,,,1.943,0.047
2023-05-29 00:00:00,yYXWLnJ7,4-6 - wifi,Smart Plug,,,,2.691,0.065
2023-05-29 00:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,1.579,0.038
2023-05-29 00:00:00,rJonGsY7,Laundry,Smart Plug,,,,3.094,0.074
2023-05-29 00:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",0.287,0.007
2023-05-29 00:00:00,e27809d2,Device 2,Mystery Device,,,,0.070,0.002
2023-05-29 00:00:00,0f0dd503,Pump 2,Pump,,,,0.085,0.002
2023-05-29 00:00:00,1fRxtFQK,Coat Closet,Smart Plug,,,,0.001,0.000
2023-05-29 00:00:00,c8963c3b,Dryer,Dryer,,,,1.777,0.043
2023-05-29 00:00:00,mains,Total Usage,,,,,1197.301,28.735
2023-05-29 00:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,58.469,1.403
2023-05-29 00:00:00,wXH3myfe,HVAC Upstairs,AC,,,,109.216,2.621
2023-05-30 00:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,1.990,0.048
2023-05-30 00:00:00,LwFtueMl,Ians Room,Smart Plug,,,,0.295,0.007
2023-05-30 00:00:00,70e9128c,Coffee Maker,Coffee Maker,,,,11.630,0.279
2023-05-30 00:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,5.947,0.143
2023-05-30 00:00:00,NVCAkFT8,Master Fan,Smart Plug,,,,34.779,0.835
2023-05-30 00:00:00,CkDVQDrb,Bathroom Led,Smart Plug,,,,0.665,0.016
2023-05-30 00:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,11.056,0.265
2023-05-30 00:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.406,0.034
2023-05-30 00:00:00,g33Phtuz,Fridge,Smart Plug,,,,98.480,2.364
2023-05-30 00:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,26.868,0.645
2023-05-30 00:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.833,0.020
2023-05-30 00:00:00,BYAGpdS2,Garage,Smart Plug,,,,0.836,0.020
2023-05-30 00:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.928,0.070
2023-05-30 00:00:00,DnC2WeoP,Washer,Smart Plug,,,,4.526,0.109
2023-05-30 00:00:00,XxjjpNJ9,"2-6 Govee ",Smart Plug,,,,26.652,0.640
2023-05-30 00:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,0.278,0.007
2023-05-30 00:00:00,B46U8aYU,Front Room,Smart Plug,,,,0.473,0.011
2023-05-30 00:00:00,genRkje3,6-5,Smart Plug,,,,6.911,0.166
2023-05-30 00:00:00,GzdITuA3,Side Garage,Smart Plug,,,,0.531,0.013
2023-05-30 00:00:00,DzRXlfw9,1-2,Smart Plug,,,,37.525,0.901
2023-05-30 00:00:00,IPwJmgEW,LG TV,Smart Plug,,,,14.036,0.337
2023-05-30 00:00:00,always_on,Always On,Always On,,,,322.213,7.733
2023-05-30 00:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.577,0.326
2023-05-30 00:00:00,456301vf,BackYard,Smart Plug,,,,0.028,0.001
2023-05-30 00:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,6.277,0.151
2023-05-30 00:00:00,eTifNJsy,3-4 - Lamp,Smart Plug,,,,2.704,0.065
2023-05-30 00:00:00,yYXWLnJ7,4-6 - wifi,Smart Plug,,,,0.135,0.003
2023-05-30 00:00:00,15a64776,Fan,Fan,,,,1.157,0.028
2023-05-30 00:00:00,dEwJddMP,Well,Smart Plug,,,,0.063,0.002
2023-05-30 00:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,4.147,0.100
2023-05-30 00:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,6.057,0.145
2023-05-30 00:00:00,2MWspPfA,Basement Light,Smart Plug,,,,4.669,0.112
2023-05-30 00:00:00,c701e95d,Motor 3,Mystery Motor,,,,0.009,0.000
2023-05-30 00:00:00,rJonGsY7,Laundry,Smart Plug,,,,0.633,0.015
2023-05-30 00:00:00,KqnnB036,Storage,Smart Plug,,,,0.038,0.001
2023-05-30 00:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",0.818,0.020
2023-05-30 00:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,1.283,0.031
2023-05-30 00:00:00,VDx7SKnY,Printer,Smart Plug,,,,0.136,0.003
2023-05-30 00:00:00,OpqMuUb1,"2-1 Irrigation ",Smart Plug,,,,7.366,0.177
2023-05-30 00:00:00,e27809d2,Device 2,Mystery Device,,,,0.078,0.002
2023-05-30 00:00:00,tK3XIrip,Office Light,Smart Plug,,,,3.866,0.093
2023-05-30 00:00:00,rYrVvxbS,Dryer,Smart Plug,,,,6.550,0.157
2023-05-30 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",235.102,5.642
2023-05-30 00:00:00,c8963c3b,Dryer,Dryer,,,,2.111,0.051
2023-05-30 00:00:00,mains,Total Usage,,,,,894.281,21.463
2023-05-30 00:00:00,FtqFkAJj,FrontYard,Smart Plug,,,,0.025,0.001
2023-05-30 00:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,58.565,1.406
2023-05-31 00:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,2.014,0.048
2023-05-31 00:00:00,70e9128c,Coffee Maker,Coffee Maker,,,,10.390,0.249
2023-05-31 00:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,4.201,0.101
2023-05-31 00:00:00,NVCAkFT8,Master Fan,Smart Plug,,,,36.265,0.870
2023-05-31 00:00:00,CkDVQDrb,Bathroom Led,Smart Plug,,,,1.065,0.026
2023-05-31 00:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,11.182,0.268
2023-05-31 00:00:00,gvpFPq7K,"6-1 - Samsung ",Smart Plug,,,,0.000,0.000
2023-05-31 00:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,27.053,0.649
2023-05-31 00:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.834,0.020
2023-05-31 00:00:00,DzRXlfw9,1-2,Smart Plug,,,,36.011,0.864
2023-05-31 00:00:00,IPwJmgEW,LG TV,Smart Plug,,,,16.027,0.385
2023-05-31 00:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.705,0.329
2023-05-31 00:00:00,dEwJddMP,Well,Smart Plug,,,,0.003,0.000
2023-05-31 00:00:00,j8FaKFmm,Side,Smart Plug,,,,0.011,0.000
2023-05-31 00:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,5.250,0.126
2023-05-31 00:00:00,2MWspPfA,Basement Light,Smart Plug,,,,3.913,0.094
2023-05-31 00:00:00,236by2c4,Dinning Room,Smart Plug,,,,0.065,0.002
2023-05-31 00:00:00,c701e95d,Motor 3,Mystery Motor,,,,0.273,0.007
2023-05-31 00:00:00,KqnnB036,Storage,Smart Plug,,,,0.078,0.002
2023-05-31 00:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,0.960,0.023
2023-05-31 00:00:00,VDx7SKnY,Printer,Smart Plug,,,,0.030,0.001
2023-05-31 00:00:00,OpqMuUb1,"2-1 Irrigation ",Smart Plug,,,,7.255,0.174
2023-05-31 00:00:00,tK3XIrip,Office Light,Smart Plug,,,,7.059,0.169
2023-05-31 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",287.764,6.906
2023-05-31 00:00:00,LwFtueMl,Ians Room,Smart Plug,,,,0.570,0.014
2023-05-31 00:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.396,0.034
2023-05-31 00:00:00,g33Phtuz,Fridge,Smart Plug,,,,109.812,2.635
2023-05-31 00:00:00,BYAGpdS2,Garage,Smart Plug,,,,0.614,0.015
2023-05-31 00:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,5.723,0.137
2023-05-31 00:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.001,0.000
2023-05-31 00:00:00,XxjjpNJ9,"2-6 Govee ",Smart Plug,,,,37.413,0.898
2023-05-31 00:00:00,9b3682d3,Microwave,Microwave,,,,2.647,0.064
2023-05-31 00:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,0.203,0.005
2023-05-31 00:00:00,B46U8aYU,Front Room,Smart Plug,,,,0.245,0.006
2023-05-31 00:00:00,genRkje3,6-5,Smart Plug,,,,6.983,0.168
2023-05-31 00:00:00,GzdITuA3,Side Garage,Smart Plug,,,,0.735,0.018
2023-05-31 00:00:00,always_on,Always On,Always On,,,,319.522,7.669
2023-05-31 00:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,4.910,0.118
2023-05-31 00:00:00,eTifNJsy,3-4 - Lamp,Smart Plug,,,,5.161,0.124
2023-05-31 00:00:00,yYXWLnJ7,4-6 - wifi,Smart Plug,,,,0.479,0.012
2023-05-31 00:00:00,15a64776,Fan,Fan,,,,0.177,0.004
2023-05-31 00:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,3.271,0.079
2023-05-31 00:00:00,rJonGsY7,Laundry,Smart Plug,,,,0.154,0.004
2023-05-31 00:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",0.669,0.016
2023-05-31 00:00:00,e27809d2,Device 2,Mystery Device,,,,0.074,0.002
2023-05-31 00:00:00,mains,Total Usage,,,,,1026.026,24.625
2023-05-31 00:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,58.935,1.414
2023-05-31 00:00:00,wXH3myfe,HVAC Upstairs,AC,,,,214.870,5.157
2023-06-01 00:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,1.910,0.046
2023-06-01 00:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,6.009,0.144
2023-06-01 00:00:00,NVCAkFT8,Master Fan,Smart Plug,,,,38.697,0.929
2023-06-01 00:00:00,arSiz9Eq,Bathroom Sink,Smart Plug,,,,7.352,0.176
2023-06-01 00:00:00,CkDVQDrb,Bathroom Led,Smart Plug,,,,0.362,0.009
2023-06-01 00:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,10.624,0.255
2023-06-01 00:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,25.897,0.622
2023-06-01 00:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.536,0.013
2023-06-01 00:00:00,DzRXlfw9,1-2,Smart Plug,,,,34.379,0.825
2023-06-01 00:00:00,IPwJmgEW,LG TV,Smart Plug,,,,18.725,0.449
2023-06-01 00:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.198,0.317
2023-06-01 00:00:00,456301vf,BackYard,Smart Plug,,,,0.063,0.002
2023-06-01 00:00:00,dEwJddMP,Well,Smart Plug,,,,0.009,0.000
2023-06-01 00:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,4.115,0.099
2023-06-01 00:00:00,2MWspPfA,Basement Light,Smart Plug,,,,5.702,0.137
2023-06-01 00:00:00,6ad8bf9e,Vacuum,Vacuum,,,,0.273,0.007
2023-06-01 00:00:00,c701e95d,Motor 3,Mystery Motor,,,,0.485,0.012
2023-06-01 00:00:00,KqnnB036,Storage,Smart Plug,,,,0.036,0.001
2023-06-01 00:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,2.350,0.056
2023-06-01 00:00:00,VDx7SKnY,Printer,Smart Plug,,,,0.138,0.003
2023-06-01 00:00:00,OpqMuUb1,"2-1 Irrigation ",Smart Plug,,,,4.743,0.114
2023-06-01 00:00:00,tK3XIrip,Office Light,Smart Plug,,,,8.413,0.202
2023-06-01 00:00:00,rYrVvxbS,Dryer,Smart Plug,,,,17.749,0.426
2023-06-01 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",247.136,5.931
2023-06-01 00:00:00,FtqFkAJj,FrontYard,Smart Plug,,,,0.039,0.001
2023-06-01 00:00:00,LwFtueMl,Ians Room,Smart Plug,,,,0.424,0.010
2023-06-01 00:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.337,0.032
2023-06-01 00:00:00,g33Phtuz,Fridge,Smart Plug,,,,119.589,2.870
2023-06-01 00:00:00,BYAGpdS2,Garage,Smart Plug,,,,0.611,0.015
2023-06-01 00:00:00,9yUgkAEi,Office Room,Smart Plug,,,,0.092,0.002
2023-06-01 00:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,4.356,0.105
2023-06-01 00:00:00,DnC2WeoP,Washer,Smart Plug,,,,10.138,0.243
2023-06-01 00:00:00,XxjjpNJ9,"2-6 Govee ",Smart Plug,,,,106.853,2.564
2023-06-01 00:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,0.190,0.005
2023-06-01 00:00:00,B46U8aYU,Front Room,Smart Plug,,,,0.047,0.001
2023-06-01 00:00:00,genRkje3,6-5,Smart Plug,,,,6.833,0.164
2023-06-01 00:00:00,GzdITuA3,Side Garage,Smart Plug,,,,0.657,0.016
2023-06-01 00:00:00,always_on,Always On,Always On,,,,306.792,7.363
2023-06-01 00:00:00,e4b9b934,Pump 3,Pump,,,,0.030,0.001
2023-06-01 00:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,5.870,0.141
